PlayerID,Stat,Line,2024-25,L5,L10,L20,L30,2023-24,All
atkinca01,SOG,4.5,0/6,0/5,0/10,0/20,0/30,8/70,8/76
atkinca01,SOG,5.5,0/6,0/5,0/10,0/20,0/30,4/70,4/76
atkinca01,BLK,0.5,2/6,2/5,4/10,11/20,14/30,33/70,35/76
atkinca01,BLK,1.5,0/6,0/5,1/10,3/20,3/30,11/70,11/76
atkinca01,BLK,2.5,0/6,0/5,1/10,1/20,1/30,1/70,1/76
atkinca01,BLK,3.5,0/6,0/5,1/10,1/20,1/30,1/70,1/76
atkinca01,BLK,4.5,0/6,0/5,0/10,0/20,0/30,0/70,0/76
atkinca01,HIT,0.5,3/6,3/5,5/10,13/20,18/30,26/70,29/76
atkinca01,HIT,1.5,0/6,0/5,1/10,6/20,6/30,7/70,7/76
atkinca01,HIT,2.5,0/6,0/5,0/10,1/20,1/30,2/70,2/76
atkinca01,HIT,3.5,0/6,0/5,0/10,0/20,0/30,0/70,0/76
atkinca01,HIT,4.5,0/6,0/5,0/10,0/20,0/30,0/70,0/76
atkinca01,HIT,5.5,0/6,0/5,0/10,0/20,0/30,0/70,0/76
aubekni01,G,0.5,0/2,0/5,0/10,0/20,1/30,6/60,10/115
aubekni01,A,0.5,0/2,0/5,0/10,0/20,3/30,9/60,15/115
aubekni01,A,1.5,0/2,0/5,0/10,0/20,0/30,1/60,3/115
aubekni01,PTS,0.5,0/2,0/5,0/10,0/20,4/30,13/60,22/115
aubekni01,PTS,1.5,0/2,0/5,0/10,0/20,0/30,2/60,5/115
aubekni01,PTS,2.5,0/2,0/5,0/10,0/20,0/30,1/60,1/115
aubekni01,SOG,1.5,1/2,1/5,1/10,3/20,6/30,14/60,34/115
aubekni01,SOG,2.5,0/2,0/5,0/10,1/20,2/30,8/60,16/115
aubekni01,SOG,3.5,0/2,0/5,0/10,0/20,0/30,1/60,5/115
aubekni01,SOG,4.5,0/2,0/5,0/10,0/20,0/30,0/60,0/115
aubekni01,SOG,5.5,0/2,0/5,0/10,0/20,0/30,0/60,0/115
aubekni01,BLK,0.5,0/2,1/5,1/10,6/20,11/30,24/60,33/115
aubekni01,BLK,1.5,0/2,0/5,0/10,0/20,0/30,2/60,2/115
aubekni01,BLK,2.5,0/2,0/5,0/10,0/20,0/30,0/60,0/115
aubekni01,BLK,3.5,0/2,0/5,0/10,0/20,0/30,0/60,0/115
aubekni01,BLK,4.5,0/2,0/5,0/10,0/20,0/30,0/60,0/115
aubekni01,HIT,0.5,1/2,4/5,9/10,19/20,29/30,56/60,106/115
aubekni01,HIT,1.5,1/2,4/5,8/10,17/20,23/30,39/60,72/115
aubekni01,HIT,2.5,1/2,4/5,7/10,15/20,19/30,27/60,49/115
aubekni01,HIT,3.5,0/2,2/5,4/10,11/20,13/30,18/60,28/115
aubekni01,HIT,4.5,0/2,0/5,2/10,5/20,6/30,10/60,13/115
aubekni01,HIT,5.5,0/2,0/5,1/10,2/20,2/30,4/60,6/115
audymjo01,G,0.5,2/9,1/5,2/10,5/20,9/30,29/82,54/167
audymjo01,A,0.5,3/9,2/5,3/10,7/20,8/30,24/82,52/167
audymjo01,A,1.5,1/9,0/5,1/10,2/20,2/30,2/82,7/167
audymjo01,PTS,0.5,5/9,3/5,5/10,11/20,16/30,46/82,94/167
audymjo01,PTS,1.5,1/9,0/5,1/10,2/20,4/30,15/82,28/167
audymjo01,PTS,2.5,0/9,0/5,0/10,1/20,2/30,8/82,10/167
audymjo01,SOG,1.5,7/9,3/5,8/10,15/20,23/30,64/82,134/167
audymjo01,SOG,2.5,7/9,3/5,8/10,13/20,18/30,52/82,108/167
audymjo01,SOG,3.5,5/9,2/5,6/10,7/20,9/30,33/82,64/167
audymjo01,SOG,4.5,2/9,1/5,3/10,4/20,5/30,18/82,33/167
audymjo01,SOG,5.5,1/9,0/5,2/10,3/20,4/30,15/82,21/167
audymjo01,BLK,0.5,2/9,1/5,3/10,5/20,7/30,21/82,37/167
audymjo01,BLK,1.5,0/9,0/5,0/10,0/20,0/30,2/82,5/167
audymjo01,BLK,2.5,0/9,0/5,0/10,0/20,0/30,0/82,0/167
audymjo01,BLK,3.5,0/9,0/5,0/10,0/20,0/30,0/82,0/167
audymjo01,BLK,4.5,0/9,0/5,0/10,0/20,0/30,0/82,0/167
audymjo01,HIT,0.5,7/9,4/5,8/10,16/20,25/30,59/82,110/167
audymjo01,HIT,1.5,6/9,3/5,6/10,10/20,14/30,29/82,55/167
audymjo01,HIT,2.5,3/9,2/5,3/10,6/20,8/30,13/82,23/167
audymjo01,HIT,3.5,1/9,1/5,1/10,1/20,1/30,3/82,7/167
audymjo01,HIT,4.5,1/9,1/5,1/10,1/20,1/30,1/82,4/167
audymjo01,HIT,5.5,1/9,1/5,1/10,1/20,1/30,1/82,2/167
backlmi01,G,0.5,2/9,1/5,2/10,2/20,3/30,13/82,33/173
backlmi01,A,0.5,3/9,2/5,3/10,4/20,8/30,23/82,55/173
backlmi01,A,1.5,0/9,0/5,0/10,0/20,0/30,1/82,8/173
backlmi01,PTS,0.5,5/9,3/5,5/10,6/20,10/30,34/82,83/173
backlmi01,PTS,1.5,0/9,0/5,0/10,0/20,1/30,4/82,15/173
backlmi01,PTS,2.5,0/9,0/5,0/10,0/20,1/30,1/82,2/173
backlmi01,SOG,1.5,4/9,2/5,5/10,9/20,17/30,57/82,124/173
backlmi01,SOG,2.5,3/9,2/5,3/10,5/20,9/30,39/82,93/173
backlmi01,SOG,3.5,2/9,1/5,2/10,3/20,6/30,22/82,60/173
backlmi01,SOG,4.5,1/9,1/5,1/10,1/20,2/30,11/82,37/173
backlmi01,SOG,5.5,0/9,0/5,0/10,0/20,0/30,4/82,11/173
backlmi01,BLK,0.5,5/9,3/5,5/10,8/20,11/30,26/82,55/173
backlmi01,BLK,1.5,0/9,0/5,0/10,2/20,2/30,7/82,13/173
backlmi01,BLK,2.5,0/9,0/5,0/10,0/20,0/30,0/82,1/173
backlmi01,BLK,3.5,0/9,0/5,0/10,0/20,0/30,0/82,0/173
backlmi01,BLK,4.5,0/9,0/5,0/10,0/20,0/30,0/82,0/173
backlmi01,HIT,0.5,4/9,2/5,4/10,9/20,14/30,40/82,103/173
backlmi01,HIT,1.5,1/9,0/5,1/10,1/20,3/30,19/82,44/173
backlmi01,HIT,2.5,0/9,0/5,0/10,0/20,2/30,8/82,16/173
backlmi01,HIT,3.5,0/9,0/5,0/10,0/20,1/30,3/82,8/173
backlmi01,HIT,4.5,0/9,0/5,0/10,0/20,0/30,0/82,1/173
backlmi01,HIT,5.5,0/9,0/5,0/10,0/20,0/30,0/82,0/173
backos01,G,0.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
backos01,A,0.5,1/7,1/5,1/7,1/7,1/7,0/0,1/7
backos01,A,1.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
backos01,PTS,0.5,1/7,1/5,1/7,1/7,1/7,0/0,1/7
backos01,PTS,1.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
backos01,PTS,2.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
backos01,SOG,1.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
backos01,SOG,2.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
backos01,SOG,3.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
backos01,SOG,4.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
backos01,SOG,5.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
backos01,BLK,0.5,1/7,1/5,1/7,1/7,1/7,0/0,1/7
backos01,BLK,1.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
backos01,BLK,2.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
backos01,BLK,3.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
backos01,BLK,4.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
backos01,HIT,0.5,3/7,3/5,3/7,3/7,3/7,0/0,3/7
backos01,HIT,1.5,1/7,1/5,1/7,1/7,1/7,0/0,1/7
backos01,HIT,2.5,1/7,1/5,1/7,1/7,1/7,0/0,1/7
backos01,HIT,3.5,1/7,1/5,1/7,1/7,1/7,0/0,1/7
backos01,HIT,4.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
backos01,HIT,5.5,0/7,0/5,0/7,0/7,0/7,0/0,0/7
bahlke01,G,0.5,0/9,0/5,0/10,0/20,0/30,1/82,3/133
bahlke01,A,0.5,3/9,1/5,3/10,4/20,4/30,9/82,18/133
bahlke01,A,1.5,0/9,0/5,0/10,0/20,0/30,1/82,1/133
bahlke01,PTS,0.5,3/9,1/5,3/10,4/20,4/30,10/82,20/133
bahlke01,PTS,1.5,0/9,0/5,0/10,0/20,0/30,1/82,2/133
bahlke01,PTS,2.5,0/9,0/5,0/10,0/20,0/30,0/82,0/133
bahlke01,SOG,1.5,2/9,0/5,2/10,3/20,5/30,14/82,22/133
bahlke01,SOG,2.5,1/9,0/5,1/10,2/20,2/30,6/82,8/133
bahlke01,SOG,3.5,0/9,0/5,0/10,0/20,0/30,1/82,1/133
bahlke01,SOG,4.5,0/9,0/5,0/10,0/20,0/30,0/82,0/133
bahlke01,SOG,5.5,0/9,0/5,0/10,0/20,0/30,0/82,0/133
bahlke01,BLK,0.5,6/9,3/5,6/10,12/20,18/30,58/82,90/133
bahlke01,BLK,1.5,4/9,3/5,4/10,8/20,11/30,31/82,44/133
bahlke01,BLK,2.5,3/9,2/5,3/10,3/20,6/30,12/82,17/133
bahlke01,BLK,3.5,2/9,1/5,2/10,2/20,3/30,2/82,5/133
bahlke01,BLK,4.5,0/9,0/5,0/10,0/20,0/30,0/82,0/133
bahlke01,HIT,0.5,7/9,4/5,7/10,13/20,19/30,58/82,98/133
bahlke01,HIT,1.5,6/9,3/5,6/10,9/20,11/30,37/82,63/133
bahlke01,HIT,2.5,2/9,1/5,2/10,4/20,5/30,22/82,31/133
bahlke01,HIT,3.5,0/9,0/5,0/10,2/20,3/30,15/82,19/133
bahlke01,HIT,4.5,0/9,0/5,0/10,1/20,2/30,8/82,8/133
bahlke01,HIT,5.5,0/9,0/5,0/10,0/20,1/30,4/82,4/133
bainsar01,G,0.5,1/5,1/5,1/10,1/13,1/13,0/8,1/13
bainsar01,A,0.5,0/5,0/5,0/10,0/13,0/13,0/8,0/13
bainsar01,A,1.5,0/5,0/5,0/10,0/13,0/13,0/8,0/13
bainsar01,PTS,0.5,1/5,1/5,1/10,1/13,1/13,0/8,1/13
bainsar01,PTS,1.5,0/5,0/5,0/10,0/13,0/13,0/8,0/13
bainsar01,PTS,2.5,0/5,0/5,0/10,0/13,0/13,0/8,0/13
bainsar01,SOG,1.5,1/5,1/5,1/10,2/13,2/13,1/8,2/13
bainsar01,SOG,2.5,1/5,1/5,1/10,1/13,1/13,0/8,1/13
bainsar01,SOG,3.5,0/5,0/5,0/10,0/13,0/13,0/8,0/13
bainsar01,SOG,4.5,0/5,0/5,0/10,0/13,0/13,0/8,0/13
bainsar01,SOG,5.5,0/5,0/5,0/10,0/13,0/13,0/8,0/13
bainsar01,BLK,0.5,2/5,2/5,3/10,4/13,4/13,2/8,4/13
bainsar01,BLK,1.5,1/5,1/5,1/10,1/13,1/13,0/8,1/13
bainsar01,BLK,2.5,0/5,0/5,0/10,0/13,0/13,0/8,0/13
bainsar01,BLK,3.5,0/5,0/5,0/10,0/13,0/13,0/8,0/13
bainsar01,BLK,4.5,0/5,0/5,0/10,0/13,0/13,0/8,0/13
bainsar01,HIT,0.5,5/5,5/5,8/10,10/13,10/13,5/8,10/13
bainsar01,HIT,1.5,2/5,2/5,2/10,3/13,3/13,1/8,3/13
bainsar01,HIT,2.5,1/5,1/5,1/10,2/13,2/13,1/8,2/13
bainsar01,HIT,3.5,0/5,0/5,0/10,0/13,0/13,0/8,0/13
bainsar01,HIT,4.5,0/5,0/5,0/10,0/13,0/13,0/8,0/13
bainsar01,HIT,5.5,0/5,0/5,0/10,0/13,0/13,0/8,0/13
balinuv01,G,0.5,0/11,0/5,0/10,0/20,1/30,1/26,1/37
balinuv01,A,0.5,1/11,0/5,0/10,2/20,3/30,2/26,3/37
balinuv01,A,1.5,0/11,0/5,0/10,0/20,0/30,0/26,0/37
balinuv01,PTS,0.5,1/11,0/5,0/10,2/20,4/30,3/26,4/37
balinuv01,PTS,1.5,0/11,0/5,0/10,0/20,0/30,0/26,0/37
balinuv01,PTS,2.5,0/11,0/5,0/10,0/20,0/30,0/26,0/37
balinuv01,SOG,1.5,2/11,1/5,2/10,4/20,6/30,6/26,8/37
balinuv01,SOG,2.5,0/11,0/5,0/10,0/20,2/30,2/26,2/37
balinuv01,SOG,3.5,0/11,0/5,0/10,0/20,1/30,1/26,1/37
balinuv01,SOG,4.5,0/11,0/5,0/10,0/20,0/30,0/26,0/37
balinuv01,SOG,5.5,0/11,0/5,0/10,0/20,0/30,0/26,0/37
balinuv01,BLK,0.5,4/11,2/5,4/10,6/20,12/30,13/26,17/37
balinuv01,BLK,1.5,1/11,1/5,1/10,1/20,3/30,2/26,3/37
balinuv01,BLK,2.5,0/11,0/5,0/10,0/20,0/30,0/26,0/37
balinuv01,BLK,3.5,0/11,0/5,0/10,0/20,0/30,0/26,0/37
balinuv01,BLK,4.5,0/11,0/5,0/10,0/20,0/30,0/26,0/37
balinuv01,HIT,0.5,8/11,3/5,8/10,14/20,21/30,19/26,27/37
balinuv01,HIT,1.5,2/11,1/5,2/10,4/20,7/30,8/26,10/37
balinuv01,HIT,2.5,0/11,0/5,0/10,0/20,2/30,4/26,4/37
balinuv01,HIT,3.5,0/11,0/5,0/10,0/20,1/30,1/26,1/37
balinuv01,HIT,4.5,0/11,0/5,0/10,0/20,1/30,1/26,1/37
balinuv01,HIT,5.5,0/11,0/5,0/10,0/20,0/30,0/26,0/37
barbaiv01,G,0.5,5/10,2/5,5/10,7/20,9/30,17/82,36/174
barbaiv01,A,0.5,4/10,1/5,4/10,5/20,7/30,20/82,51/174
barbaiv01,A,1.5,1/10,0/5,1/10,2/20,3/30,5/82,8/174
barbaiv01,PTS,0.5,7/10,3/5,7/10,10/20,14/30,33/82,75/174
barbaiv01,PTS,1.5,3/10,1/5,3/10,5/20,6/30,11/82,23/174
barbaiv01,PTS,2.5,1/10,0/5,1/10,1/20,1/30,1/82,3/174
barbaiv01,SOG,1.5,7/10,3/5,7/10,12/20,17/30,36/82,81/174
barbaiv01,SOG,2.5,3/10,2/5,3/10,4/20,8/30,20/82,41/174
barbaiv01,SOG,3.5,1/10,1/5,1/10,1/20,3/30,6/82,12/174
barbaiv01,SOG,4.5,0/10,0/5,0/10,0/20,1/30,1/82,2/174
barbaiv01,SOG,5.5,0/10,0/5,0/10,0/20,0/30,0/82,0/174
barbaiv01,BLK,0.5,5/10,2/5,5/10,10/20,15/30,35/82,77/174
barbaiv01,BLK,1.5,2/10,2/5,2/10,3/20,6/30,8/82,17/174
barbaiv01,BLK,2.5,0/10,0/5,0/10,0/20,0/30,1/82,3/174
barbaiv01,BLK,3.5,0/10,0/5,0/10,0/20,0/30,0/82,0/174
barbaiv01,BLK,4.5,0/10,0/5,0/10,0/20,0/30,0/82,0/174
barbaiv01,HIT,0.5,8/10,4/5,8/10,17/20,27/30,68/82,148/174
barbaiv01,HIT,1.5,5/10,4/5,5/10,14/20,21/30,52/82,105/174
barbaiv01,HIT,2.5,2/10,2/5,2/10,6/20,11/30,35/82,67/174
barbaiv01,HIT,3.5,2/10,2/5,2/10,4/20,7/30,16/82,37/174
barbaiv01,HIT,4.5,1/10,1/5,1/10,3/20,4/30,6/82,15/174
barbaiv01,HIT,5.5,1/10,1/5,1/10,1/20,2/30,1/82,5/174
barkoal01,G,0.5,1/3,1/5,3/10,7/20,10/30,21/73,41/144
barkoal01,A,0.5,2/3,4/5,6/10,10/20,15/30,39/73,79/144
barkoal01,A,1.5,0/3,1/5,2/10,2/20,5/30,13/73,29/144
barkoal01,PTS,0.5,2/3,4/5,8/10,14/20,20/30,47/73,96/144
barkoal01,PTS,1.5,1/3,2/5,3/10,6/20,10/30,24/73,47/144
barkoal01,PTS,2.5,0/3,0/5,0/10,1/20,2/30,8/73,15/144
barkoal01,SOG,1.5,1/3,2/5,5/10,12/20,18/30,54/73,107/144
barkoal01,SOG,2.5,0/3,0/5,3/10,7/20,12/30,38/73,76/144
barkoal01,SOG,3.5,0/3,0/5,2/10,5/20,7/30,21/73,50/144
barkoal01,SOG,4.5,0/3,0/5,0/10,1/20,1/30,8/73,22/144
barkoal01,SOG,5.5,0/3,0/5,0/10,1/20,1/30,3/73,9/144
barkoal01,BLK,0.5,3/3,4/5,6/10,9/20,15/30,32/73,71/144
barkoal01,BLK,1.5,1/3,1/5,1/10,2/20,4/30,10/73,22/144
barkoal01,BLK,2.5,0/3,0/5,0/10,0/20,2/30,7/73,8/144
barkoal01,BLK,3.5,0/3,0/5,0/10,0/20,0/30,1/73,1/144
barkoal01,BLK,4.5,0/3,0/5,0/10,0/20,0/30,0/73,0/144
barkoal01,HIT,0.5,1/3,3/5,6/10,16/20,23/30,55/73,87/144
barkoal01,HIT,1.5,0/3,1/5,2/10,8/20,11/30,32/73,47/144
barkoal01,HIT,2.5,0/3,0/5,0/10,3/20,5/30,13/73,19/144
barkoal01,HIT,3.5,0/3,0/5,0/10,2/20,2/30,4/73,4/144
barkoal01,HIT,4.5,0/3,0/5,0/10,0/20,0/30,0/73,0/144
barkoal01,HIT,5.5,0/3,0/5,0/10,0/20,0/30,0/73,0/144
barreal01,G,0.5,0/2,0/5,0/10,2/20,3/30,6/36,6/39
barreal01,A,0.5,0/2,0/5,0/10,0/20,1/30,3/36,3/39
barreal01,A,1.5,0/2,0/5,0/10,0/20,0/30,0/36,0/39
barreal01,PTS,0.5,0/2,0/5,0/10,2/20,4/30,8/36,8/39
barreal01,PTS,1.5,0/2,0/5,0/10,0/20,0/30,1/36,1/39
barreal01,PTS,2.5,0/2,0/5,0/10,0/20,0/30,0/36,0/39
barreal01,SOG,1.5,0/2,0/5,0/10,3/20,8/30,12/36,12/39
barreal01,SOG,2.5,0/2,0/5,0/10,3/20,6/30,8/36,8/39
barreal01,SOG,3.5,0/2,0/5,0/10,0/20,2/30,3/36,3/39
barreal01,SOG,4.5,0/2,0/5,0/10,0/20,0/30,1/36,1/39
barreal01,SOG,5.5,0/2,0/5,0/10,0/20,0/30,0/36,0/39
barreal01,BLK,0.5,0/2,1/5,2/10,5/20,7/30,8/36,8/39
barreal01,BLK,1.5,0/2,0/5,0/10,0/20,0/30,0/36,0/39
barreal01,BLK,2.5,0/2,0/5,0/10,0/20,0/30,0/36,0/39
barreal01,BLK,3.5,0/2,0/5,0/10,0/20,0/30,0/36,0/39
barreal01,BLK,4.5,0/2,0/5,0/10,0/20,0/30,0/36,0/39
barreal01,HIT,0.5,2/2,4/5,7/10,13/20,17/30,17/36,19/39
barreal01,HIT,1.5,0/2,1/5,1/10,3/20,5/30,5/36,5/39
barreal01,HIT,2.5,0/2,1/5,1/10,1/20,3/30,3/36,3/39
barreal01,HIT,3.5,0/2,1/5,1/10,1/20,1/30,1/36,1/39
barreal01,HIT,4.5,0/2,0/5,0/10,0/20,0/30,0/36,0/39
barreal01,HIT,5.5,0/2,0/5,0/10,0/20,0/30,0/36,0/39
barrity01,G,0.5,0/2,0/5,0/10,1/20,1/30,1/41,12/128
barrity01,A,0.5,0/2,1/5,3/10,4/20,7/30,12/41,46/128
barrity01,A,1.5,0/2,0/5,0/10,0/20,0/30,2/41,9/128
barrity01,PTS,0.5,0/2,1/5,3/10,5/20,8/30,13/41,56/128
barrity01,PTS,1.5,0/2,0/5,0/10,0/20,0/30,2/41,13/128
barrity01,PTS,2.5,0/2,0/5,0/10,0/20,0/30,0/41,1/128
barrity01,SOG,1.5,1/2,4/5,8/10,11/20,17/30,20/41,67/128
barrity01,SOG,2.5,0/2,0/5,2/10,3/20,4/30,6/41,35/128
barrity01,SOG,3.5,0/2,0/5,0/10,1/20,2/30,3/41,15/128
barrity01,SOG,4.5,0/2,0/5,0/10,1/20,1/30,1/41,5/128
barrity01,SOG,5.5,0/2,0/5,0/10,1/20,1/30,1/41,3/128
barrity01,BLK,0.5,0/2,2/5,5/10,12/20,19/30,28/41,86/128
barrity01,BLK,1.5,0/2,2/5,4/10,8/20,11/30,14/41,35/128
barrity01,BLK,2.5,0/2,1/5,2/10,4/20,5/30,5/41,11/128
barrity01,BLK,3.5,0/2,0/5,0/10,0/20,0/30,0/41,4/128
barrity01,BLK,4.5,0/2,0/5,0/10,0/20,0/30,0/41,1/128
barrity01,HIT,0.5,0/2,3/5,5/10,6/20,7/30,12/41,51/128
barrity01,HIT,1.5,0/2,0/5,0/10,0/20,0/30,1/41,16/128
barrity01,HIT,2.5,0/2,0/5,0/10,0/20,0/30,1/41,2/128
barrity01,HIT,3.5,0/2,0/5,0/10,0/20,0/30,0/41,0/128
barrity01,HIT,4.5,0/2,0/5,0/10,0/20,0/30,0/41,0/128
barrity01,HIT,5.5,0/2,0/5,0/10,0/20,0/30,0/41,0/128
barroju01,G,0.5,1/7,1/5,2/10,2/20,3/30,7/48,12/94
barroju01,A,0.5,0/7,0/5,0/10,1/20,2/30,5/48,14/94
barroju01,A,1.5,0/7,0/5,0/10,0/20,1/30,1/48,3/94
barroju01,PTS,0.5,1/7,1/5,2/10,3/20,5/30,12/48,26/94
barroju01,PTS,1.5,0/7,0/5,0/10,0/20,1/30,1/48,3/94
barroju01,PTS,2.5,0/7,0/5,0/10,0/20,0/30,0/48,0/94
barroju01,SOG,1.5,2/7,2/5,3/10,6/20,10/30,16/48,31/94
barroju01,SOG,2.5,0/7,0/5,0/10,1/20,4/30,7/48,10/94
barroju01,SOG,3.5,0/7,0/5,0/10,0/20,0/30,0/48,1/94
barroju01,SOG,4.5,0/7,0/5,0/10,0/20,0/30,0/48,0/94
barroju01,SOG,5.5,0/7,0/5,0/10,0/20,0/30,0/48,0/94
barroju01,BLK,0.5,5/7,3/5,8/10,14/20,17/30,32/48,64/94
barroju01,BLK,1.5,2/7,1/5,3/10,4/20,5/30,17/48,28/94
barroju01,BLK,2.5,1/7,1/5,1/10,1/20,1/30,7/48,10/94
barroju01,BLK,3.5,0/7,0/5,0/10,0/20,0/30,2/48,2/94
barroju01,BLK,4.5,0/7,0/5,0/10,0/20,0/30,1/48,1/94
barroju01,HIT,0.5,6/7,4/5,8/10,14/20,21/30,35/48,68/94
barroju01,HIT,1.5,4/7,3/5,5/10,7/20,10/30,19/48,38/94
barroju01,HIT,2.5,2/7,1/5,2/10,3/20,3/30,6/48,13/94
barroju01,HIT,3.5,0/7,0/5,0/10,0/20,0/30,1/48,2/94
barroju01,HIT,4.5,0/7,0/5,0/10,0/20,0/30,0/48,1/94
barroju01,HIT,5.5,0/7,0/5,0/10,0/20,0/30,0/48,0/94
barromo01,G,0.5,0/9,0/5,0/10,1/20,1/30,11/80,19/159
barromo01,A,0.5,1/9,0/5,1/10,2/20,4/30,7/80,20/159
barromo01,A,1.5,0/9,0/5,0/10,0/20,0/30,0/80,1/159
barromo01,PTS,0.5,1/9,0/5,1/10,3/20,5/30,17/80,37/159
barromo01,PTS,1.5,0/9,0/5,0/10,0/20,0/30,1/80,3/159
barromo01,PTS,2.5,0/9,0/5,0/10,0/20,0/30,0/80,0/159
barromo01,SOG,1.5,4/9,2/5,4/10,6/20,9/30,25/80,61/159
barromo01,SOG,2.5,0/9,0/5,0/10,2/20,3/30,11/80,26/159
barromo01,SOG,3.5,0/9,0/5,0/10,0/20,0/30,3/80,10/159
barromo01,SOG,4.5,0/9,0/5,0/10,0/20,0/30,0/80,2/159
barromo01,SOG,5.5,0/9,0/5,0/10,0/20,0/30,0/80,1/159
barromo01,BLK,0.5,3/9,3/5,3/10,6/20,9/30,37/80,73/159
barromo01,BLK,1.5,0/9,0/5,0/10,1/20,1/30,7/80,15/159
barromo01,BLK,2.5,0/9,0/5,0/10,0/20,0/30,1/80,4/159
barromo01,BLK,3.5,0/9,0/5,0/10,0/20,0/30,0/80,0/159
barromo01,BLK,4.5,0/9,0/5,0/10,0/20,0/30,0/80,0/159
barromo01,HIT,0.5,8/9,5/5,8/10,15/20,23/30,54/80,116/159
barromo01,HIT,1.5,4/9,4/5,4/10,9/20,17/30,34/80,74/159
barromo01,HIT,2.5,1/9,1/5,1/10,4/20,10/30,18/80,32/159
barromo01,HIT,3.5,0/9,0/5,0/10,1/20,6/30,11/80,20/159
barromo01,HIT,4.5,0/9,0/5,0/10,1/20,2/30,4/80,8/159
barromo01,HIT,5.5,0/9,0/5,0/10,0/20,1/30,1/80,2/159
barzama01,G,0.5,1/8,0/5,1/10,3/20,6/30,22/80,35/146
barzama01,A,0.5,3/8,2/5,3/10,9/20,12/30,42/80,71/146
barzama01,A,1.5,0/8,0/5,0/10,2/20,3/30,13/80,23/146
barzama01,PTS,0.5,4/8,2/5,4/10,11/20,17/30,54/80,93/146
barzama01,PTS,1.5,0/8,0/5,0/10,2/20,3/30,18/80,31/146
barzama01,PTS,2.5,0/8,0/5,0/10,1/20,1/30,5/80,8/146
barzama01,SOG,1.5,4/8,3/5,6/10,16/20,21/30,64/80,106/146
barzama01,SOG,2.5,3/8,2/5,4/10,9/20,12/30,42/80,65/146
barzama01,SOG,3.5,2/8,2/5,3/10,6/20,8/30,26/80,40/146
barzama01,SOG,4.5,0/8,0/5,0/10,3/20,4/30,17/80,24/146
barzama01,SOG,5.5,0/8,0/5,0/10,0/20,1/30,9/80,13/146
barzama01,BLK,0.5,7/8,4/5,8/10,16/20,19/30,36/80,67/146
barzama01,BLK,1.5,1/8,1/5,1/10,5/20,6/30,14/80,23/146
barzama01,BLK,2.5,0/8,0/5,0/10,1/20,1/30,2/80,4/146
barzama01,BLK,3.5,0/8,0/5,0/10,0/20,0/30,0/80,0/146
barzama01,BLK,4.5,0/8,0/5,0/10,0/20,0/30,0/80,0/146
barzama01,HIT,0.5,4/8,3/5,4/10,10/20,16/30,42/80,68/146
barzama01,HIT,1.5,1/8,1/5,1/10,3/20,5/30,9/80,13/146
barzama01,HIT,2.5,1/8,1/5,1/10,1/20,2/30,2/80,3/146
barzama01,HIT,3.5,0/8,0/5,0/10,0/20,0/30,1/80,1/146
barzama01,HIT,4.5,0/8,0/5,0/10,0/20,0/30,0/80,0/146
barzama01,HIT,5.5,0/8,0/5,0/10,0/20,0/30,0/80,0/146
bastina01,G,0.5,2/10,2/5,2/10,3/20,5/30,4/54,12/107
bastina01,A,0.5,1/10,0/5,1/10,1/20,2/30,6/54,14/107
bastina01,A,1.5,1/10,0/5,1/10,1/20,2/30,1/54,3/107
bastina01,PTS,0.5,3/10,2/5,3/10,4/20,7/30,10/54,25/107
bastina01,PTS,1.5,1/10,0/5,1/10,2/20,3/30,2/54,5/107
bastina01,PTS,2.5,0/10,0/5,0/10,0/20,0/30,0/54,1/107
bastina01,SOG,1.5,4/10,3/5,4/10,7/20,11/30,17/54,39/107
bastina01,SOG,2.5,0/10,0/5,0/10,2/20,3/30,6/54,15/107
bastina01,SOG,3.5,0/10,0/5,0/10,1/20,1/30,2/54,6/107
bastina01,SOG,4.5,0/10,0/5,0/10,0/20,0/30,0/54,3/107
bastina01,SOG,5.5,0/10,0/5,0/10,0/20,0/30,0/54,0/107
bastina01,BLK,0.5,5/10,3/5,5/10,8/20,13/30,24/54,55/107
bastina01,BLK,1.5,2/10,1/5,2/10,3/20,4/30,3/54,13/107
bastina01,BLK,2.5,0/10,0/5,0/10,0/20,0/30,0/54,3/107
bastina01,BLK,3.5,0/10,0/5,0/10,0/20,0/30,0/54,1/107
bastina01,BLK,4.5,0/10,0/5,0/10,0/20,0/30,0/54,0/107
bastina01,HIT,0.5,6/10,4/5,6/10,15/20,25/30,52/54,96/107
