GameID,Game,Player,PlayerID,Team,Is_Home,Opp,,,
202411050COL,COL vs SEA,JASON POLIN,polinja01,COL,1,SEA,,,
202411050COL,COL vs SEA,ANDREW POTURALSKI,poturan01,SEA,0,COL,,,
202411050COL,COL vs SEA,MIKKO RANTANEN,rantami01,COL,1,SEA,,,
202411050COL,COL vs SEA,CALUM RITCHIE,ritchca01,COL,1,SEA,,,
202411050COL,COL vs SEA,JUSTIN SCHULTZ,schulju01,SEA,0,COL,,,
202411050COL,COL vs SEA,JADEN SCHWARTZ,schwaja01,SEA,0,COL,,,
202411050COL,COL vs SEA,CHANDLER STEPHENSON,stephch02,SEA,0,COL,,,
202411050COL,COL vs SEA,MATT STIENBURG,stienma01,COL,1,SEA,,,
202411050COL,COL vs SEA,BRANDON TANEV,tanevbr01,SEA,0,COL,,,
202411050COL,COL vs SEA,DEVON TOEWS,toewsde01,COL,1,SEA,,,
202411050COL,COL vs SEA,EELI TOLVANEN,tolvaee01,SEA,0,COL,,,
202411050COL,COL vs SEA,T.J. TYNAN,tynant.01,COL,1,SEA,,,
202411050COL,COL vs SEA,CHRIS WAGNER,wagnech01,COL,1,SEA,,,
202411050COL,COL vs SEA,RYAN WINTERTON,wintery01,SEA,0,COL,,,
202411050COL,COL vs SEA,MILES WOOD,woodmi01,COL,1,SEA,,,
202411050COL,COL vs SEA,SHANE WRIGHT,wrighsh01,SEA,0,COL,,,
202411050MIN,MIN vs LAK,MIKEY ANDERSON,andermi02,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,ADAM BECKMAN,beckmad01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,ZACH BOGOSIAN,bogosza01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,MATT BOLDY,boldyma01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,JONAS BRODIN,brodijo01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,KYLE BURROUGHS,burroky01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,QUINTON BYFIELD,byfiequ01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,DECLAN CHISHOLM,chishde01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,BRANDT CLARKE,clarkbr02,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,PHILLIP DANAULT,danauph01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,DREW DOUGHTY,doughdr01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,JOEL EDMUNDSON,edmunjo01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,ANDREAS ENGLUND,engluan01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,JOEL ERIKSSON EK,eriksjo02,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,BROCK FABER,faberbr01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,KEVIN FIALA,fialake01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,WARREN FOEGELE,foegewa01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,MARCUS FOLIGNO,foligma01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,FREDERICK GAUDREAU,gaudrfr01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,VLADISLAV GAVRIKOV,gavrivl01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,ALEX GOLIGOSKI,goligal01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,RYAN HARTMAN,hartmry01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,DAEMON HUNT,huntda01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,TANNER JEANNOT,jeannta01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,MARCUS JOHANSSON,johanma03,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,CALEB JONES,jonesca01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,ARTHUR KALIYEV,kaliyar01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,KIRILL KAPRIZOV,kapriki01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,ADRIAN KEMPE,kempead01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,MARAT KHUSNUTDINOV,khusnma01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,ANZE KOPITAR,kopitan01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,ALEX LAFERRIERE,laferal01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,JAKUB LAUKO,laukoja01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,ANDRE LEE,leean02,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,TREVOR LEWIS,lewistr01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,DAKOTA MERMIS,mermida01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,JON MERRILL,merrijo01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,JAKE MIDDLETON,middlja01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,TREVOR MOORE,mooretr01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,JACOB MOVERARE,moverja01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,LIAM OHGREN,ohgreli01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,NIC PETAN,petanni01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,MARCO ROSSI,rossima01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,MASON SHAW,shawma01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,JORDAN SPENCE,spencjo01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,JARED SPURGEON,spurgja01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,AKIL THOMAS,thomaak01,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,YAKOV TRENIN,treniya01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,ALEX TURCOTTE,turcoal02,LAK,0,MIN,,,
202411050MIN,MIN vs LAK,SAMMY WALKER,walkesa01,MIN,1,LAK,,,
202411050MIN,MIN vs LAK,MATS ZUCCARELLO,zuccama01,MIN,1,LAK,,,
202411050MTL,MTL vs CGY,JOSH ANDERSON,anderjo05,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,RASMUS ANDERSSON,anderra01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,JOEL ARMIA,armiajo01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,MIKAEL BACKLUND,backlmi01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,KEVIN BAHL,bahlke01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,ALEX BARRE-BOULET,barreal01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,TYSON BARRIE,barrity01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,JUSTIN BARRON,barroju01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,JAKE BEAN,beanja01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,COLE CAUFIELD,caufico01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,BLAKE COLEMAN,colembl01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,LUCAS CONDOTTA,condolu01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,MATT CORONATO,coronma01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,KIRBY DACH,dachki01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,DILLON DUBE,dubedi01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,WALKER DUEHR,duehrwa01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,CHRISTIAN DVORAK,dvorach01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,JAKE EVANS,evansja02,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,BRENDAN GALLAGHER,gallabr01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,BRANDON GIGNAC,gignabr01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,KAIDEN GUHLE,guhleka01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,JOEL HANLEY,hanlejo01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,RAFAEL HARVEY-PINARD,harvera01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,EMIL HEINEMAN,heineem01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,SAMUEL HONZEK,honzesa01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,JONATHAN HUBERDEAU,huberjo01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,LANE HUTSON,hutsola01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,NAZEM KADRI,kadrina01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,OLIVER KAPANEN,kapanol01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,JUSTIN KIRKLAND,kirklju01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,ADAM KLAPKA,klapkad01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,ANDREI KUZMENKO,kuzmean01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,YAN KUZNETSOV,kuzneya01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,RYAN LOMBERG,lombery01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,LOGAN MAILLOUX,mailllo01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,ANTHONY MANTHA,manthan01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,MIKE MATHESON,mathemi01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,DANIIL MIROMANOV,miromda01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,ALEX NEWHOOK,newhoal01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,BRAYDEN PACHAL,pachabr01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,JAKOB PELLETIER,pelleja01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,MICHAEL PEZZETTA,pezzemi01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,MARTIN POSPISIL,pospima01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,KEVIN ROONEY,rooneke01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,JOSHUA ROY,royjo01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,DAVID SAVARD,savarda01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,YEGOR SHARANGOVICH,sharaye01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,JURAJ SLAFKOVSKY,slafkju01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,ILYA SOLOVYOV,solovil01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,MITCHELL STEPHENS,stephmi01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,JAYDEN STRUBLE,strubja01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,NICK SUZUKI,suzukni01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,MACKENZIE WEEGAR,weegama01,CGY,0,MTL,,,
202411050MTL,MTL vs CGY,ARBER XHEKAJ,xhekaar01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,JESSE YLONEN,yloneje01,MTL,1,CGY,,,
202411050MTL,MTL vs CGY,CONNOR ZARY,zaryco01,CGY,0,MTL,,,
202411050NYI,NYI vs PIT,NOEL ACCIARI,acciano01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,MATHEW BARZAL,barzama01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,ANTHONY BEAUVILLIER,beauvan01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,SAMUEL BOLDUC,boldusa01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,MICHAEL BUNTING,buntimi01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,JEFF CARTER,carteje01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,DENNIS CHOLOWSKI,cholode01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,CASEY CIZIKAS,cizikca01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,CAL CLUTTERBUCK,cluttca01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,SIDNEY CROSBY,crosbsi01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,NOAH DOBSON,dobsono01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,ANTHONY DUCLAIR,duclaan01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,LARS ELLER,ellerla01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,PIERRE ENGVALL,engvapi01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,HUDSON FASCHING,faschhu01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,LIAM FOUDY,foudyli01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,JULIEN GAUTHIER,gauthju01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,CODY GLASS,glassco01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,RYAN GRAVES,gravery01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,JONATHAN GRUDEN,grudejo02,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,MATT GRZELCYK,grzelma01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,KEVIN HAYES,hayeske01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,SIMON HOLMSTROM,holmssi01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,BO HORVAT,horvabo01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,GRANT HUTTON,huttogr01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,RUSLAN ISKHAKOV,iskharu01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,MARC JOHNSTONE,johnsma04,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,ERIK KARLSSON,karlser01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,ANDERS LEE,leean01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,KRIS LETANG,letankr01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,BLAKE LIZOTTE,lizotbl01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,KYLE MACLEAN,macleky01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,EVGENI MALKIN,malkiev01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,MATT MARTIN,martima02,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,SCOTT MAYFIELD,mayfisc01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,RUTGER MCGROARTY,mcgroru01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,BROCK NELSON,nelsobr01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,MATT NIETO,nietoma01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,DREW O'CONNOR,oconndr01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,JEAN-GABRIEL PAGEAU,pageaje01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,KYLE PALMIERI,palmiky01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,ADAM PELECH,pelecad01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,MARCUS PETTERSSON,pettema01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,SAM POULIN,poulisa01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,JESSE PULJUJARVI,puljuje01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,RYAN PULOCK,pulocry01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,VALTTERI PUUSTINEN,puustva01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,RICKARD RAKELL,rakelri01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,MIKE REILLY,reillmi01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,ALEXANDER ROMANOV,romanal01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,CHAD RUHWEDEL,ruhwech01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,BRYAN RUST,rustbr01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,RYAN SHEA,sheary01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,JACK ST. IVANY,stivajo01,PIT,0,NYI,,,
202411050NYI,NYI vs PIT,MAXIM TSYPLAKOV,tsyplma01,NYI,1,PIT,,,
202411050NYI,NYI vs PIT,OLIVER WAHLSTROM,wahlsol01,NYI,1,PIT,,,
202411050SJS,SJS vs CBJ,CALEN ADDISON,addisca01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,TYLER ANGLE,anglety01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,ZACH ASTON-REESE,astonza01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,JUSTIN BAILEY,baileju01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,ALEXANDER BARABANOV,barabal01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,MATT BENNING,bennima01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,NICK BLANKENBURG,blankni01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,THOMAS BORDELEAU,bordeth01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,GAVIN BRINDLEY,brindga01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,CAMERON BUTLER,butleca01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,ETHAN CARDWELL,cardwet01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,CODY CECI,cecico01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,MACKLIN CELEBRINI,celebma01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,YEGOR CHINAKHOV,chinaye01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,JAKE CHRISTIANSEN,chrisja01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,LOGAN COUTURE,coutulo01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,JUSTIN DANFORTH,danfoju01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,LUCA DEL BEL BELLUZ,delbelu01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,TY DELLANDREA,dellaty01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,WILLIAM EKLUND,eklunwi01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,ADAM FANTILLI,fantiad01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,MARIO FERRARO,ferrama01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,TREY FIX-WOLANSKY,fixwotr01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,JOHNNY GAUDREAU,gaudrjo01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,BRENDAN GAUNCE,gauncbr01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,BARCLAY GOODROW,goodrba01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,COLLIN GRAF,grafco01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,MIKAEL GRANLUND,granlmi01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,CARL GRUNDSTROM,grundca01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,ERIK GUDBRANSON,gudbrer01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,DANIIL GUSHCHIN,gushcda01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,JORDAN HARRIS,harrijo01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,BOONE JENNER,jennebo01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,DAVID JIRICEK,jiricda01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,JACK JOHNSON,johnsja02,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,KENT JOHNSON,johnske01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,NIKOLAI KNYZHOV,knyzhni01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,KLIM KOSTIN,kostikl01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,LUKE KUNIN,kuninlu01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,SEAN KURALY,kuralse01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,KEVIN LABANC,labanke01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,PATRIK LAINE,lainepa01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,TIMOTHY LILJEGREN,liljeti01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,OSKAR LINDBLOM,lindbos01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,JAMES MALATESTA,malatja01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,KIRILL MARCHENKO,marchki01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,CARSON MEYER,meyerca01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,SEAN MONAHAN,monahse01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,SHAKIR MUKHAMADULLIN,mukhash01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,MATHIEU OLIVIER,olivima01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,IVAN PROVOROV,provoiv01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,MIKAEL PYYHTIA,pyyhtmi01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,JAN RUTTA,ruttaja02,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,SCOTT SABOURIN,sabousc01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,DAMON SEVERSON,severda01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,COLE SILLINGER,sillico01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,GIVANI SMITH,smithgi01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,WILL SMITH,smithwi01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,NICO STURM,sturmni01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,JACK THOMPSON,thompja01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,HENRY THRUN,thrunhe01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,TYLER TOFFOLI,toffoty01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,JAMES VAN RIEMSDYK,vanrija01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,MARC-EDOUARD VLASIC,vlasima01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,DMITRI VORONKOV,vorondi01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,JAKE WALMAN,walmaja01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,ALEX WENNBERG,wennbal01,SJS,1,CBJ,,,
202411050SJS,SJS vs CBJ,ZACH WERENSKI,werenza01,CBJ,0,SJS,,,
202411050SJS,SJS vs CBJ,FABIAN ZETTERLUND,zettefa01,SJS,1,CBJ,,,
202411050STL,STL vs TBL,NIKITA ALEXANDROV,alexani01,STL,1,TBL,,,
202411050STL,STL vs TBL,CAM ATKINSON,atkinca01,TBL,0,STL,,,
202411050STL,STL vs TBL,ZACHARY BOLDUC,bolduza01,STL,1,TBL,,,
202411050STL,STL vs TBL,PHILIP BROBERG,brobeph01,STL,1,TBL,,,
202411050STL,STL vs TBL,PAVEL BUCHNEVICH,buchnpa01,STL,1,TBL,,,
202411050STL,STL vs TBL,DECLAN CARLILE,carlide01,TBL,0,STL,,,
202411050STL,STL vs TBL,ERIK CERNAK,cernaer01,TBL,0,STL,,,
202411050STL,STL vs TBL,MITCHELL CHAFFEE,chaffmi01,TBL,0,STL,,,
202411050STL,STL vs TBL,ANTHONY CIRELLI,cirelan01,TBL,0,STL,,,
202411050STL,STL vs TBL,MAXWELL CROZIER,crozima01,TBL,0,STL,,,
202411050STL,STL vs TBL,ZACH DEAN,deanza01,STL,1,TBL,,,
202411050STL,STL vs TBL,MICHAEL EYSSIMONT,eyssimi01,TBL,0,STL,,,
202411050STL,STL vs TBL,RADEK FAKSA,faksara01,STL,1,TBL,,,
202411050STL,STL vs TBL,JUSTIN FAULK,faulkju01,STL,1,TBL,,,
202411050STL,STL vs TBL,CONOR GEEKIE,geekico01,TBL,0,STL,,,
202411050STL,STL vs TBL,ZEMGUS GIRGENSONS,girgeze01,TBL,0,STL,,,
202411050STL,STL vs TBL,LUKE GLENDENING,glendlu01,TBL,0,STL,,,
202411050STL,STL vs TBL,GAGE GONCALVES,goncaga01,TBL,0,STL,,,
202411050STL,STL vs TBL,JAKE GUENTZEL,guentja01,TBL,0,STL,,,
202411050STL,STL vs TBL,BRANDON HAGEL,hagelbr01,TBL,0,STL,,,
202411050STL,STL vs TBL,VICTOR HEDMAN,hedmavi01,TBL,0,STL,,,
202411050STL,STL vs TBL,DYLAN HOLLOWAY,hollody01,STL,1,TBL,,,
202411050STL,STL vs TBL,MATHIEU JOSEPH,josepma01,STL,1,TBL,,,
202411050STL,STL vs TBL,PIERRE-OLIVIER JOSEPH,joseppi01,STL,1,TBL,,,
202411050STL,STL vs TBL,KASPERI KAPANEN,kapanka01,STL,1,TBL,,,
202411050STL,STL vs TBL,MATTHEW KESSEL,kessema01,STL,1,TBL,,,
202411050STL,STL vs TBL,TOREY KRUG,krugto01,STL,1,TBL,,,
202411050STL,STL vs TBL,NIKITA KUCHEROV,kucheni01,TBL,0,STL,,,
202411050STL,STL vs TBL,JORDAN KYROU,kyroujo01,STL,1,TBL,,,
202411050STL,STL vs TBL,NICK LEDDY,leddyni01,STL,1,TBL,,,
202411050STL,STL vs TBL,MACKENZIE MACEACHERN,maceama01,STL,1,TBL,,,
202411050STL,STL vs TBL,EMIL LILLEBERG,martiem01,TBL,0,STL,,,
202411050STL,STL vs TBL,RYAN MCDONAGH,mcdonry01,TBL,0,STL,,,
202411050STL,STL vs TBL,HUGH MCGING,mcginhu01,STL,1,TBL,,,
202411050STL,STL vs TBL,WALTTERI MERELA,merelwa01,TBL,0,STL,,,
202411050STL,STL vs TBL,J.J. MOSER,moserja01,TBL,0,STL,,,
202411050STL,STL vs TBL,JAKE NEIGHBOURS,neighja01,STL,1,TBL,,,
202411050STL,STL vs TBL,COLTON PARAYKO,parayco01,STL,1,TBL,,,
202411050STL,STL vs TBL,NICHOLAS PAUL,paulni01,TBL,0,STL,,,
202411050STL,STL vs TBL,NICK PERBIX,perbini01,TBL,0,STL,,,
202411050STL,STL vs TBL,SCOTT PERUNOVICH,perunsc01,STL,1,TBL,,,
202411050STL,STL vs TBL,BRAYDEN POINT,pointbr01,TBL,0,STL,,,
202411050STL,STL vs TBL,DARREN RADDYSH,raddyda01,TBL,0,STL,,,
202411050STL,STL vs TBL,CALLE ROSEN,rosenca01,STL,1,TBL,,,
202411050STL,STL vs TBL,BRANDON SAAD,saadbr01,STL,1,TBL,,,
202411050STL,STL vs TBL,MARCO SCANDELLA,scandma01,STL,1,TBL,,,
202411050STL,STL vs TBL,BRAYDEN SCHENN,schenbr01,STL,1,TBL,,,
202411050STL,STL vs TBL,CONOR SHEARY,shearco01,TBL,0,STL,,,
202411050STL,STL vs TBL,OSKAR SUNDQVIST,sundqos01,STL,1,TBL,,,
202411050STL,STL vs TBL,RYAN SUTER,suterry01,STL,1,TBL,,,
202411050STL,STL vs TBL,ALEXANDRE TEXIER,texieal01,STL,1,TBL,,,
202411050STL,STL vs TBL,ROBERT THOMAS,thomaro01,STL,1,TBL,,,
202411050STL,STL vs TBL,ALEXEY TOROPCHENKO,toropal01,STL,1,TBL,,,
202411050STL,STL vs TBL,TYLER TUCKER,tuckety01,STL,1,TBL,,,
