Season,Date,Game,GameID,Home,HomeID,G,Away,AwayID,GA
2022-23,3/26/2023,LAK vs STL,202303260LAK,Los Angeles Kings,LAK,7,St. Louis Blues,STL,6
2022-23,3/25/2023,ANA vs STL,202303250ANA,Anaheim Ducks,ANA,3,St. Louis Blues,STL,6
2022-23,3/25/2023,DAL vs VAN,202303250DAL,Dallas Stars,DAL,1,Vancouver Canucks,VAN,2
2022-23,3/25/2023,FLA vs NYR,202303250FLA,Florida Panthers,FLA,3,New York Rangers,NYR,4
2022-23,3/25/2023,NSH vs SEA,202303250NSH,Nashville Predators,NSH,2,Seattle Kraken,SEA,7
2022-23,3/25/2023,NYI vs BUF,202303250NYI,New York Islanders,NYI,0,Buffalo Sabres,BUF,2
2022-23,3/25/2023,EDM vs VEG,202303250EDM,Edmonton Oilers,EDM,3,Vegas Golden Knights,VEG,4
2022-23,3/25/2023,BOS vs TBL,202303250BOS,Boston Bruins,BOS,1,Tampa Bay Lightning,TBL,1
2022-23,3/25/2023,CAR vs TOR,202303250CAR,Carolina Hurricanes,CAR,5,Toronto Maple Leafs,TOR,3
2022-23,3/25/2023,CGY vs SJS,202303250CGY,Calgary Flames,CGY,5,San Jose Sharks,SJS,2
2022-23,3/25/2023,LAK vs WPG,202303250LAK,Los Angeles Kings,LAK,4,Winnipeg Jets,WPG,1
2022-23,3/25/2023,NJD vs OTT,202303250NJD,New Jersey Devils,NJD,5,Ottawa Senators,OTT,3
2022-23,3/25/2023,PIT vs WSH,202303250PIT,Pittsburgh Penguins,PIT,4,Washington Capitals,WSH,3
2022-23,3/25/2023,MIN vs CHI,202303250MIN,Minnesota Wild,MIN,3,Chicago Blackhawks,CHI,1
2022-23,3/25/2023,MTL vs CBJ,202303250MTL,Montreal Canadiens,MTL,7,Columbus Blue Jackets,CBJ,1
2022-23,3/25/2023,PHI vs DET,202303250PHI,Philadelphia Flyers,PHI,2,Detroit Red Wings,DET,0
2022-23,3/24/2023,BUF vs NJD,202303240BUF,Buffalo Sabres,BUF,5,New Jersey Devils,NJD,4
2022-23,3/24/2023,CBJ vs NYI,202303240CBJ,Columbus Blue Jackets,CBJ,5,New York Islanders,NYI,4
2022-23,3/24/2023,COL vs ARI,202303240COL,Colorado Avalanche,COL,3,Arizona Coyotes,ARI,1
2022-23,3/23/2023,ANA vs WPG,202303230ANA,Anaheim Ducks,ANA,2,Winnipeg Jets,WPG,3
2022-23,3/23/2023,CAR vs NYR,202303230CAR,Carolina Hurricanes,CAR,1,New York Rangers,NYR,2
2022-23,3/23/2023,CGY vs VEG,202303230CGY,Calgary Flames,CGY,2,Vegas Golden Knights,VEG,3
2022-23,3/23/2023,DET vs STL,202303230DET,Detroit Red Wings,DET,2,St. Louis Blues,STL,4
2022-23,3/23/2023,FLA vs TOR,202303230FLA,Florida Panthers,FLA,2,Toronto Maple Leafs,TOR,6
2022-23,3/23/2023,BOS vs MTL,202303230BOS,Boston Bruins,BOS,3,Montreal Canadiens,MTL,2
2022-23,3/23/2023,DAL vs PIT,202303230DAL,Dallas Stars,DAL,3,Pittsburgh Penguins,PIT,2
2022-23,3/23/2023,NSH vs SEA,202303230NSH,Nashville Predators,NSH,1,Seattle Kraken,SEA,1
2022-23,3/23/2023,OTT vs TBL,202303230OTT,Ottawa Senators,OTT,6,Tampa Bay Lightning,TBL,2
2022-23,3/23/2023,PHI vs MIN,202303230PHI,Philadelphia Flyers,PHI,4,Minnesota Wild,MIN,4
2022-23,3/23/2023,VAN vs SJS,202303230VAN,Vancouver Canucks,VAN,6,San Jose Sharks,SJS,1
2022-23,3/23/2023,WSH vs CHI,202303230WSH,Washington Capitals,WSH,6,Chicago Blackhawks,CHI,1
2022-23,3/22/2023,COL vs PIT,202303220COL,Colorado Avalanche,COL,2,Pittsburgh Penguins,PIT,5
2022-23,3/22/2023,EDM vs ARI,202303220EDM,Edmonton Oilers,EDM,4,Arizona Coyotes,ARI,3
2022-23,3/21/2023,ANA vs CGY,202303210ANA,Anaheim Ducks,ANA,1,Calgary Flames,CGY,4
2022-23,3/21/2023,BUF vs NSH,202303210BUF,Buffalo Sabres,BUF,3,Nashville Predators,NSH,7
2022-23,3/21/2023,VAN vs VEG,202303210VAN,Vancouver Canucks,VAN,3,Vegas Golden Knights,VEG,3
2022-23,3/21/2023,NYR vs CAR,202303210NYR,New York Rangers,NYR,2,Carolina Hurricanes,CAR,3
2022-23,3/21/2023,DAL vs SEA,202303210DAL,Dallas Stars,DAL,4,Seattle Kraken,SEA,5
2022-23,3/21/2023,NJD vs MIN,202303210NJD,New Jersey Devils,NJD,1,Minnesota Wild,MIN,2
2022-23,3/21/2023,WSH vs CBJ,202303210WSH,Washington Capitals,WSH,6,Columbus Blue Jackets,CBJ,7
2022-23,3/21/2023,STL vs DET,202303210STL,St. Louis Blues,STL,2,Detroit Red Wings,DET,1
2022-23,3/21/2023,BOS vs OTT,202303210BOS,Boston Bruins,BOS,1,Ottawa Senators,OTT,0
2022-23,3/21/2023,MTL vs TBL,202303210MTL,Montreal Canadiens,MTL,3,Tampa Bay Lightning,TBL,2
2022-23,3/21/2023,NYI vs TOR,202303210NYI,New York Islanders,NYI,7,Toronto Maple Leafs,TOR,2
2022-23,3/21/2023,PHI vs FLA,202303210PHI,Philadelphia Flyers,PHI,6,Florida Panthers,FLA,3
2022-23,3/21/2023,WPG vs ARI,202303210WPG,Winnipeg Jets,WPG,2,Arizona Coyotes,ARI,1
2022-23,3/20/2023,DET vs FLA,202303200DET,Detroit Red Wings,DET,2,Florida Panthers,FLA,4
2022-23,3/20/2023,PIT vs OTT,202303200PIT,Pittsburgh Penguins,PIT,1,Ottawa Senators,OTT,2
2022-23,3/20/2023,EDM vs SJS,202303200EDM,Edmonton Oilers,EDM,5,San Jose Sharks,SJS,4
2022-23,3/20/2023,COL vs CHI,202303200COL,Colorado Avalanche,COL,3,Chicago Blackhawks,CHI,0
2022-23,3/20/2023,LAK vs CGY,202303200LAK,Los Angeles Kings,LAK,8,Calgary Flames,CGY,2
2022-23,3/19/2023,ANA vs VAN,202303190ANA,Anaheim Ducks,ANA,1,Vancouver Canucks,VAN,2
2022-23,3/19/2023,BUF vs BOS,202303190BUF,Buffalo Sabres,BUF,0,Boston Bruins,BOS,6
2022-23,3/19/2023,TBL vs NJD,202303190TBL,Tampa Bay Lightning,TBL,2,New Jersey Devils,NJD,5
2022-23,3/19/2023,MIN vs WSH,202303190MIN,Minnesota Wild,MIN,5,Washington Capitals,WSH,3
2022-23,3/19/2023,STL vs WPG,202303190STL,St. Louis Blues,STL,3,Winnipeg Jets,WPG,0
2022-23,3/19/2023,NYR vs NSH,202303190NYR,New York Rangers,NYR,7,Nashville Predators,NSH,0
2022-23,3/19/2023,VEG vs CBJ,202303190VEG,Vegas Golden Knights,VEG,6,Columbus Blue Jackets,CBJ,2
2022-23,3/18/2023,DET vs COL,202303180DET,Detroit Red Wings,DET,1,Colorado Avalanche,COL,5
2022-23,3/18/2023,MIN vs BOS,202303180MIN,Minnesota Wild,MIN,2,Boston Bruins,BOS,3
2022-23,3/18/2023,SEA vs EDM,202303180SEA,Seattle Kraken,SEA,4,Edmonton Oilers,EDM,6
2022-23,3/18/2023,SJS vs NYI,202303180SJS,San Jose Sharks,SJS,1,New York Islanders,NYI,4
2022-23,3/18/2023,CGY vs DAL,202303180CGY,Calgary Flames,CGY,4,Dallas Stars,DAL,6
2022-23,3/18/2023,NSH vs WPG,202303180NSH,Nashville Predators,NSH,2,Winnipeg Jets,WPG,3
2022-23,3/18/2023,PHI vs CAR,202303180PHI,Philadelphia Flyers,PHI,4,Carolina Hurricanes,CAR,5
2022-23,3/18/2023,LAK vs VAN,202303180LAK,Los Angeles Kings,LAK,1,Vancouver Canucks,VAN,2
2022-23,3/18/2023,OTT vs TOR,202303180OTT,Ottawa Senators,OTT,4,Toronto Maple Leafs,TOR,4
2022-23,3/18/2023,ARI vs CHI,202303180ARI,Arizona Coyotes,ARI,4,Chicago Blackhawks,CHI,2
2022-23,3/18/2023,FLA vs NJD,202303180FLA,Florida Panthers,FLA,4,New Jersey Devils,NJD,2
2022-23,3/18/2023,NYR vs PIT,202303180NYR,New York Rangers,NYR,6,Pittsburgh Penguins,PIT,0
2022-23,3/18/2023,TBL vs MTL,202303180TBL,Tampa Bay Lightning,TBL,5,Montreal Canadiens,MTL,3
2022-23,3/17/2023,WSH vs STL,202303170WSH,Washington Capitals,WSH,2,St. Louis Blues,STL,5
2022-23,3/17/2023,ANA vs CBJ,202303170ANA,Anaheim Ducks,ANA,5,Columbus Blue Jackets,CBJ,4
2022-23,3/17/2023,PHI vs BUF,202303170PHI,Philadelphia Flyers,PHI,5,Buffalo Sabres,BUF,2
2022-23,3/17/2023,TOR vs CAR,202303170TOR,Toronto Maple Leafs,TOR,5,Carolina Hurricanes,CAR,2
2022-23,3/16/2023,NSH vs CHI,202303160NSH,Nashville Predators,NSH,1,Chicago Blackhawks,CHI,2
2022-23,3/16/2023,OTT vs COL,202303160OTT,Ottawa Senators,OTT,4,Colorado Avalanche,COL,5
2022-23,3/16/2023,VEG vs CGY,202303160VEG,Vegas Golden Knights,VEG,2,Calgary Flames,CGY,7
2022-23,3/16/2023,WPG vs BOS,202303160WPG,Winnipeg Jets,WPG,0,Boston Bruins,BOS,3
2022-23,3/16/2023,SJS vs SEA,202303160SJS,San Jose Sharks,SJS,1,Seattle Kraken,SEA,2
2022-23,3/16/2023,NJD vs TBL,202303160NJD,New Jersey Devils,NJD,3,Tampa Bay Lightning,TBL,3
2022-23,3/16/2023,ARI vs VAN,202303160ARI,Arizona Coyotes,ARI,3,Vancouver Canucks,VAN,2
2022-23,3/16/2023,FLA vs MTL,202303160FLA,Florida Panthers,FLA,9,Montreal Canadiens,MTL,5
2022-23,3/16/2023,NYR vs PIT,202303160NYR,New York Rangers,NYR,4,Pittsburgh Penguins,PIT,2
2022-23,3/16/2023,EDM vs DAL,202303160EDM,Edmonton Oilers,EDM,4,Dallas Stars,DAL,1
2022-23,3/16/2023,LAK vs CBJ,202303160LAK,Los Angeles Kings,LAK,4,Columbus Blue Jackets,CBJ,1
2022-23,3/15/2023,ANA vs NYI,202303150ANA,Anaheim Ducks,ANA,3,New York Islanders,NYI,6
2022-23,3/15/2023,STL vs MIN,202303150STL,St. Louis Blues,STL,5,Minnesota Wild,MIN,8
2022-23,3/15/2023,TOR vs COL,202303150TOR,Toronto Maple Leafs,TOR,1,Colorado Avalanche,COL,1
2022-23,3/15/2023,WSH vs BUF,202303150WSH,Washington Capitals,WSH,4,Buffalo Sabres,BUF,4
2022-23,3/14/2023,NJD vs TBL,202303140NJD,New Jersey Devils,NJD,1,Tampa Bay Lightning,TBL,4
2022-23,3/14/2023,PHI vs VEG,202303140PHI,Philadelphia Flyers,PHI,3,Vegas Golden Knights,VEG,5
2022-23,3/14/2023,PIT vs MTL,202303140PIT,Pittsburgh Penguins,PIT,4,Montreal Canadiens,MTL,6
2022-23,3/14/2023,SJS vs CBJ,202303140SJS,San Jose Sharks,SJS,5,Columbus Blue Jackets,CBJ,6
2022-23,3/14/2023,ARI vs CGY,202303140ARI,Arizona Coyotes,ARI,4,Calgary Flames,CGY,3
2022-23,3/14/2023,CAR vs WPG,202303140CAR,Carolina Hurricanes,CAR,5,Winnipeg Jets,WPG,3
2022-23,3/14/2023,EDM vs OTT,202303140EDM,Edmonton Oilers,EDM,6,Ottawa Senators,OTT,3
2022-23,3/14/2023,LAK vs NYI,202303140LAK,Los Angeles Kings,LAK,5,New York Islanders,NYI,2
2022-23,3/14/2023,NYR vs WSH,202303140NYR,New York Rangers,NYR,5,Washington Capitals,WSH,2
2022-23,3/14/2023,CHI vs BOS,202303140CHI,Chicago Blackhawks,CHI,6,Boston Bruins,BOS,3
2022-23,3/14/2023,NSH vs DET,202303140NSH,Nashville Predators,NSH,2,Detroit Red Wings,DET,0
2022-23,3/14/2023,VAN vs DAL,202303140VAN,Vancouver Canucks,VAN,4,Dallas Stars,DAL,2
2022-23,3/13/2023,MTL vs COL,202303130MTL,Montreal Canadiens,MTL,4,Colorado Avalanche,COL,8
2022-23,3/13/2023,SEA vs DAL,202303130SEA,Seattle Kraken,SEA,2,Dallas Stars,DAL,5
2022-23,3/13/2023,TOR vs BUF,202303130TOR,Toronto Maple Leafs,TOR,3,Buffalo Sabres,BUF,4
2022-23,3/12/2023,STL vs VEG,202303120STL,St. Louis Blues,STL,3,Vegas Golden Knights,VEG,5
2022-23,3/12/2023,TBL vs WPG,202303120TBL,Tampa Bay Lightning,TBL,2,Winnipeg Jets,WPG,3
2022-23,3/12/2023,ANA vs NSH,202303120ANA,Anaheim Ducks,ANA,4,Nashville Predators,NSH,5
2022-23,3/12/2023,ARI vs MIN,202303120ARI,Arizona Coyotes,ARI,4,Minnesota Wild,MIN,4
2022-23,3/12/2023,CGY vs OTT,202303120CGY,Calgary Flames,CGY,5,Ottawa Senators,OTT,1
2022-23,3/12/2023,DET vs BOS,202303120DET,Detroit Red Wings,DET,4,Boston Bruins,BOS,3
2022-23,3/12/2023,NJD vs CAR,202303120NJD,New Jersey Devils,NJD,3,Carolina Hurricanes,CAR,0
2022-23,3/12/2023,PIT vs NYR,202303120PIT,Pittsburgh Penguins,PIT,3,New York Rangers,NYR,2
2022-23,3/11/2023,CAR vs VEG,202303110CAR,Carolina Hurricanes,CAR,0,Vegas Golden Knights,VEG,4
2022-23,3/11/2023,CBJ vs STL,202303110CBJ,Columbus Blue Jackets,CBJ,2,St. Louis Blues,STL,5
2022-23,3/11/2023,MTL vs NJD,202303110MTL,Montreal Canadiens,MTL,1,New Jersey Devils,NJD,3
2022-23,3/11/2023,NYI vs WSH,202303110NYI,New York Islanders,NYI,1,Washington Capitals,WSH,5
2022-23,3/11/2023,SJS vs MIN,202303110SJS,San Jose Sharks,SJS,2,Minnesota Wild,MIN,5
2022-23,3/11/2023,BUF vs NYR,202303110BUF,Buffalo Sabres,BUF,1,New York Rangers,NYR,2
2022-23,3/11/2023,FLA vs WPG,202303110FLA,Florida Panthers,FLA,4,Winnipeg Jets,WPG,5
2022-23,3/11/2023,SEA vs DAL,202303110SEA,Seattle Kraken,SEA,3,Dallas Stars,DAL,4
2022-23,3/11/2023,LAK vs NSH,202303110LAK,Los Angeles Kings,LAK,1,Nashville Predators,NSH,1
2022-23,3/11/2023,BOS vs DET,202303110BOS,Boston Bruins,BOS,2,Detroit Red Wings,DET,1
2022-23,3/11/2023,COL vs ARI,202303110COL,Colorado Avalanche,COL,2,Arizona Coyotes,ARI,2
2022-23,3/11/2023,PIT vs PHI,202303110PIT,Pittsburgh Penguins,PIT,5,Philadelphia Flyers,PHI,0
2022-23,3/11/2023,TBL vs CHI,202303110TBL,Tampa Bay Lightning,TBL,3,Chicago Blackhawks,CHI,1
2022-23,3/11/2023,TOR vs EDM,202303110TOR,Toronto Maple Leafs,TOR,7,Edmonton Oilers,EDM,4
2022-23,3/11/2023,VAN vs OTT,202303110VAN,Vancouver Canucks,VAN,4,Ottawa Senators,OTT,1
2022-23,3/10/2023,CGY vs ANA,202303100CGY,Calgary Flames,CGY,1,Anaheim Ducks,ANA,2
2022-23,3/10/2023,FLA vs CHI,202303100FLA,Florida Panthers,FLA,4,Chicago Blackhawks,CHI,3
2022-23,3/9/2023,BOS vs EDM,202303090BOS,Boston Bruins,BOS,2,Edmonton Oilers,EDM,3
2022-23,3/9/2023,BUF vs DAL,202303090BUF,Buffalo Sabres,BUF,4,Dallas Stars,DAL,10
2022-23,3/9/2023,COL vs LAK,202303090COL,Colorado Avalanche,COL,2,Los Angeles Kings,LAK,5
2022-23,3/9/2023,SEA vs OTT,202303090SEA,Seattle Kraken,SEA,4,Ottawa Senators,OTT,5
2022-23,3/9/2023,TBL vs VEG,202303090TBL,Tampa Bay Lightning,TBL,3,Vegas Golden Knights,VEG,4
2022-23,3/9/2023,PIT vs NYI,202303090PIT,Pittsburgh Penguins,PIT,2,New York Islanders,NYI,4
2022-23,3/9/2023,MTL vs NYR,202303090MTL,Montreal Canadiens,MTL,2,New York Rangers,NYR,3
2022-23,3/9/2023,WSH vs NJD,202303090WSH,Washington Capitals,WSH,2,New Jersey Devils,NJD,2
2022-23,3/9/2023,ARI vs NSH,202303090ARI,Arizona Coyotes,ARI,3,Nashville Predators,NSH,1
2022-23,3/9/2023,CAR vs PHI,202303090CAR,Carolina Hurricanes,CAR,1,Philadelphia Flyers,PHI,0
2022-23,3/9/2023,STL vs SJS,202303090STL,St. Louis Blues,STL,4,San Jose Sharks,SJS,2
2022-23,3/8/2023,WPG vs MIN,202303080WPG,Winnipeg Jets,WPG,2,Minnesota Wild,MIN,4
2022-23,3/8/2023,DET vs CHI,202303080DET,Detroit Red Wings,DET,4,Chicago Blackhawks,CHI,3
2022-23,3/8/2023,VAN vs ANA,202303080VAN,Vancouver Canucks,VAN,3,Anaheim Ducks,ANA,2
2022-23,3/7/2023,NJD vs TOR,202303070NJD,New Jersey Devils,NJD,3,Toronto Maple Leafs,TOR,4
2022-23,3/7/2023,MIN vs CGY,202303070MIN,Minnesota Wild,MIN,0,Calgary Flames,CGY,0
2022-23,3/7/2023,MTL vs CAR,202303070MTL,Montreal Canadiens,MTL,2,Carolina Hurricanes,CAR,3
2022-23,3/7/2023,ARI vs STL,202303070ARI,Arizona Coyotes,ARI,6,St. Louis Blues,STL,2
2022-23,3/7/2023,COL vs SJS,202303070COL,Colorado Avalanche,COL,5,San Jose Sharks,SJS,0
2022-23,3/7/2023,FLA vs VEG,202303070FLA,Florida Panthers,FLA,2,Vegas Golden Knights,VEG,1
2022-23,3/7/2023,NYI vs BUF,202303070NYI,New York Islanders,NYI,2,Buffalo Sabres,BUF,2
2022-23,3/7/2023,PIT vs CBJ,202303070PIT,Pittsburgh Penguins,PIT,5,Columbus Blue Jackets,CBJ,3
2022-23,3/7/2023,SEA vs ANA,202303070SEA,Seattle Kraken,SEA,5,Anaheim Ducks,ANA,2
2022-23,3/7/2023,TBL vs PHI,202303070TBL,Tampa Bay Lightning,TBL,5,Philadelphia Flyers,PHI,2
2022-23,3/6/2023,BUF vs EDM,202303060BUF,Buffalo Sabres,BUF,2,Edmonton Oilers,EDM,3
2022-23,3/6/2023,DAL vs CGY,202303060DAL,Dallas Stars,DAL,4,Calgary Flames,CGY,4
2022-23,3/6/2023,WPG vs SJS,202303060WPG,Winnipeg Jets,WPG,2,San Jose Sharks,SJS,3
2022-23,3/6/2023,CHI vs OTT,202303060CHI,Chicago Blackhawks,CHI,5,Ottawa Senators,OTT,0
2022-23,3/6/2023,LAK vs WSH,202303060LAK,Los Angeles Kings,LAK,4,Washington Capitals,WSH,2
2022-23,3/6/2023,VAN vs NSH,202303060VAN,Vancouver Canucks,VAN,3,Nashville Predators,NSH,3
2022-23,3/5/2023,ARI vs NJD,202303050ARI,Arizona Coyotes,ARI,3,New Jersey Devils,NJD,5
2022-23,3/5/2023,COL vs SEA,202303050COL,Colorado Avalanche,COL,1,Seattle Kraken,SEA,3
2022-23,3/5/2023,CAR vs TBL,202303050CAR,Carolina Hurricanes,CAR,6,Tampa Bay Lightning,TBL,0
2022-23,3/5/2023,PHI vs DET,202303050PHI,Philadelphia Flyers,PHI,3,Detroit Red Wings,DET,1
2022-23,3/5/2023,VEG vs MTL,202303050VEG,Vegas Golden Knights,VEG,4,Montreal Canadiens,MTL,2
2022-23,3/4/2023,CGY vs MIN,202303040CGY,Calgary Flames,CGY,0,Minnesota Wild,MIN,3
2022-23,3/4/2023,CHI vs NSH,202303040CHI,Chicago Blackhawks,CHI,1,Nashville Predators,NSH,3
2022-23,3/4/2023,SJS vs WSH,202303040SJS,San Jose Sharks,SJS,3,Washington Capitals,WSH,7
2022-23,3/4/2023,BOS vs NYR,202303040BOS,Boston Bruins,BOS,3,New York Rangers,NYR,2
2022-23,3/4/2023,BUF vs TBL,202303040BUF,Buffalo Sabres,BUF,5,Tampa Bay Lightning,TBL,3
2022-23,3/4/2023,FLA vs PIT,202303040FLA,Florida Panthers,FLA,4,Pittsburgh Penguins,PIT,1
2022-23,3/4/2023,LAK vs STL,202303040LAK,Los Angeles Kings,LAK,4,St. Louis Blues,STL,2
2022-23,3/4/2023,DAL vs COL,202303040DAL,Dallas Stars,DAL,7,Colorado Avalanche,COL,3
2022-23,3/4/2023,NYI vs DET,202303040NYI,New York Islanders,NYI,4,Detroit Red Wings,DET,1
2022-23,3/4/2023,OTT vs CBJ,202303040OTT,Ottawa Senators,OTT,5,Columbus Blue Jackets,CBJ,2
2022-23,3/4/2023,VAN vs TOR,202303040VAN,Vancouver Canucks,VAN,4,Toronto Maple Leafs,TOR,1
2022-23,3/4/2023,WPG vs EDM,202303040WPG,Winnipeg Jets,WPG,6,Edmonton Oilers,EDM,5
2022-23,3/3/2023,ARI vs CAR,202303030ARI,Arizona Coyotes,ARI,1,Carolina Hurricanes,CAR,5
2022-23,3/3/2023,CBJ vs SEA,202303030CBJ,Columbus Blue Jackets,CBJ,2,Seattle Kraken,SEA,4
2022-23,3/3/2023,ANA vs MTL,202303030ANA,Anaheim Ducks,ANA,3,Montreal Canadiens,MTL,2
2022-23,3/3/2023,EDM vs WPG,202303030EDM,Edmonton Oilers,EDM,6,Winnipeg Jets,WPG,3
2022-23,3/3/2023,VEG vs NJD,202303030VEG,Vegas Golden Knights,VEG,3,New Jersey Devils,NJD,3
2022-23,3/2/2023,CGY vs TOR,202303020CGY,Calgary Flames,CGY,1,Toronto Maple Leafs,TOR,2
2022-23,3/2/2023,CHI vs DAL,202303020CHI,Chicago Blackhawks,CHI,2,Dallas Stars,DAL,5
2022-23,3/2/2023,FLA vs NSH,202303020FLA,Florida Panthers,FLA,1,Nashville Predators,NSH,2
2022-23,3/2/2023,NYR vs OTT,202303020NYR,New York Rangers,NYR,3,Ottawa Senators,OTT,3
2022-23,3/2/2023,SJS vs STL,202303020SJS,San Jose Sharks,SJS,3,St. Louis Blues,STL,5
2022-23,3/2/2023,VAN vs MIN,202303020VAN,Vancouver Canucks,VAN,1,Minnesota Wild,MIN,2
2022-23,3/2/2023,DET vs SEA,202303020DET,Detroit Red Wings,DET,4,Seattle Kraken,SEA,5
2022-23,3/2/2023,TBL vs PIT,202303020TBL,Tampa Bay Lightning,TBL,4,Pittsburgh Penguins,PIT,5
2022-23,3/2/2023,BOS vs BUF,202303020BOS,Boston Bruins,BOS,6,Buffalo Sabres,BUF,1
2022-23,3/2/2023,LAK vs MTL,202303020LAK,Los Angeles Kings,LAK,3,Montreal Canadiens,MTL,2
2022-23,3/1/2023,COL vs NJD,202303010COL,Colorado Avalanche,COL,5,New Jersey Devils,NJD,7
2022-23,3/1/2023,ANA vs WSH,202303010ANA,Anaheim Ducks,ANA,2,Washington Capitals,WSH,3
2022-23,3/1/2023,PHI vs NYR,202303010PHI,Philadelphia Flyers,PHI,2,New York Rangers,NYR,3
2022-23,3/1/2023,EDM vs TOR,202303010EDM,Edmonton Oilers,EDM,5,Toronto Maple Leafs,TOR,2
2022-23,3/1/2023,DAL vs ARI,202303010DAL,Dallas Stars,DAL,4,Arizona Coyotes,ARI,2
2022-23,3/1/2023,VEG vs CAR,202303010VEG,Vegas Golden Knights,VEG,3,Carolina Hurricanes,CAR,2
2022-23,2/28/2023,BUF vs CBJ,202302280BUF,Buffalo Sabres,BUF,3,Columbus Blue Jackets,CBJ,5
2022-23,2/28/2023,NSH vs PIT,202302280NSH,Nashville Predators,NSH,1,Pittsburgh Penguins,PIT,3
2022-23,2/28/2023,SJS vs MTL,202302280SJS,San Jose Sharks,SJS,1,Montreal Canadiens,MTL,3
2022-23,2/28/2023,STL vs SEA,202302280STL,St. Louis Blues,STL,3,Seattle Kraken,SEA,5
2022-23,2/28/2023,TBL vs FLA,202302280TBL,Tampa Bay Lightning,TBL,1,Florida Panthers,FLA,3
2022-23,2/28/2023,CGY vs BOS,202302280CGY,Calgary Flames,CGY,3,Boston Bruins,BOS,4
2022-23,2/28/2023,WPG vs LAK,202302280WPG,Winnipeg Jets,WPG,5,Los Angeles Kings,LAK,5
2022-23,2/28/2023,ARI vs CHI,202302280ARI,Arizona Coyotes,ARI,4,Chicago Blackhawks,CHI,1
2022-23,2/28/2023,MIN vs NYI,202302280MIN,Minnesota Wild,MIN,1,New York Islanders,NYI,0
2022-23,2/28/2023,OTT vs DET,202302280OTT,Ottawa Senators,OTT,6,Detroit Red Wings,DET,1
2022-23,2/27/2023,EDM vs BOS,202302270EDM,Edmonton Oilers,EDM,2,Boston Bruins,BOS,3
2022-23,2/27/2023,DAL vs VAN,202302270DAL,Dallas Stars,DAL,4,Vancouver Canucks,VAN,4
2022-23,2/27/2023,ANA vs CHI,202302270ANA,Anaheim Ducks,ANA,4,Chicago Blackhawks,CHI,2
2022-23,2/27/2023,COL vs VEG,202302270COL,Colorado Avalanche,COL,3,Vegas Golden Knights,VEG,0
2022-23,2/27/2023,OTT vs DET,202302270OTT,Ottawa Senators,OTT,6,Detroit Red Wings,DET,2
2022-23,2/26/2023,ARI vs NSH,202302260ARI,Arizona Coyotes,ARI,2,Nashville Predators,NSH,6
2022-23,2/26/2023,SEA vs TOR,202302260SEA,Seattle Kraken,SEA,1,Toronto Maple Leafs,TOR,5
2022-23,2/26/2023,WPG vs NYI,202302260WPG,Winnipeg Jets,WPG,0,New York Islanders,NYI,4
2022-23,2/26/2023,BUF vs WSH,202302260BUF,Buffalo Sabres,BUF,7,Washington Capitals,WSH,4
2022-23,2/26/2023,PIT vs TBL,202302260PIT,Pittsburgh Penguins,PIT,7,Tampa Bay Lightning,TBL,3
2022-23,2/26/2023,MIN vs CBJ,202302260MIN,Minnesota Wild,MIN,3,Columbus Blue Jackets,CBJ,2
2022-23,2/26/2023,NYR vs LAK,202302260NYR,New York Rangers,NYR,5,Los Angeles Kings,LAK,2
2022-23,2/25/2023,DET vs TBL,202302250DET,Detroit Red Wings,DET,0,Tampa Bay Lightning,TBL,3
2022-23,2/25/2023,MTL vs OTT,202302250MTL,Montreal Canadiens,MTL,2,Ottawa Senators,OTT,4
2022-23,2/25/2023,CAR vs ANA,202302250CAR,Carolina Hurricanes,CAR,2,Anaheim Ducks,ANA,3
2022-23,2/25/2023,VAN vs BOS,202302250VAN,Vancouver Canucks,VAN,1,Boston Bruins,BOS,2
2022-23,2/25/2023,STL vs PIT,202302250STL,St. Louis Blues,STL,2,Pittsburgh Penguins,PIT,3
2022-23,2/25/2023,SJS vs CHI,202302250SJS,San Jose Sharks,SJS,2,Chicago Blackhawks,CHI,2
2022-23,2/25/2023,VEG vs DAL,202302250VEG,Vegas Golden Knights,VEG,2,Dallas Stars,DAL,2
2022-23,2/25/2023,CBJ vs EDM,202302250CBJ,Columbus Blue Jackets,CBJ,6,Edmonton Oilers,EDM,5
2022-23,2/25/2023,NJD vs PHI,202302250NJD,New Jersey Devils,NJD,7,Philadelphia Flyers,PHI,0
2022-23,2/25/2023,COL vs CGY,202302250COL,Colorado Avalanche,COL,3,Calgary Flames,CGY,1
2022-23,2/25/2023,WSH vs NYR,202302250WSH,Washington Capitals,WSH,6,New York Rangers,NYR,3
2022-23,2/24/2023,FLA vs BUF,202302240FLA,Florida Panthers,FLA,1,Buffalo Sabres,BUF,3
2022-23,2/24/2023,NYI vs LAK,202302240NYI,New York Islanders,NYI,2,Los Angeles Kings,LAK,3
2022-23,2/24/2023,PHI vs MTL,202302240PHI,Philadelphia Flyers,PHI,2,Montreal Canadiens,MTL,5
2022-23,2/24/2023,WPG vs COL,202302240WPG,Winnipeg Jets,WPG,1,Colorado Avalanche,COL,5
2022-23,2/24/2023,CAR vs OTT,202302240CAR,Carolina Hurricanes,CAR,4,Ottawa Senators,OTT,0
